date,pump_index,std_rush_order,avg_rush_order,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,symbol,gt
2020-12-23 20:49:30,97,0.002,-0.002,-0.002,-0.011,0.014,0.030,-0.004,-0.003,-0.731,0.683,-0.875,0.485,XRP,0
2020-12-23 20:49:45,97,0.133,0.063,0.060,0.004,-0.035,0.119,-0.004,-0.004,-0.731,0.683,-0.875,0.485,XRP,0
2020-12-23 20:50:00,97,0.007,0.046,0.061,0.005,0.078,0.125,-0.005,-0.005,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:50:15,97,-0.096,0.094,-0.032,0.039,0.177,0.100,-0.006,-0.005,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:50:30,97,-0.018,0.073,-0.084,-0.068,0.040,0.149,-0.007,-0.006,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:50:45,97,-0.067,0.041,-0.090,-0.108,0.077,0.083,-0.007,-0.007,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:51:00,97,-0.022,-0.020,-0.010,-0.033,-0.039,0.129,-0.007,-0.007,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:15,97,-0.071,-0.043,-0.044,0.032,0.018,0.062,-0.006,-0.006,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:30,97,0.008,0.028,0.206,-0.069,-0.020,-0.104,-0.004,-0.002,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:45,97,-0.169,0.022,-0.194,-0.089,0.051,-0.116,-0.002,-0.001,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:52:00,97,-0.041,0.005,0.027,-0.082,0.022,-0.003,-0.000,-0.000,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:50:30,98,-0.016,0.074,-0.083,-0.066,0.040,0.150,-0.007,-0.006,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:50:45,98,-0.069,0.043,-0.088,-0.103,0.079,0.084,-0.007,-0.007,-0.731,0.683,-0.818,0.575,XRP,0
2020-12-23 20:51:00,98,-0.026,-0.020,-0.010,-0.030,-0.040,0.129,-0.007,-0.007,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:15,98,-0.069,-0.045,-0.038,0.074,0.035,0.062,-0.006,-0.006,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:30,98,0.007,0.026,0.192,-0.055,-0.019,-0.104,-0.004,-0.002,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:51:45,98,-0.160,0.021,-0.191,-0.083,0.049,-0.116,-0.002,-0.001,-0.731,0.683,-0.753,0.659,XRP,0
2020-12-23 20:52:00,98,-0.045,0.006,0.023,-0.071,0.021,-0.003,-0.000,-0.000,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:52:15,98,0.085,-0.066,0.224,0.029,-0.005,0.025,0.000,0.001,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:52:30,98,0.117,-0.045,0.148,0.184,-0.061,0.044,0.001,0.001,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:52:45,98,0.024,-0.067,-0.009,-0.069,-0.126,0.098,0.003,0.003,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:53:00,98,-0.038,-0.106,0.043,0.022,-0.018,0.007,0.004,0.004,-0.731,0.683,-0.596,0.803,XRP,0
2020-12-23 20:52:30,99,0.116,-0.045,0.146,0.206,-0.063,0.044,0.001,0.001,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:52:45,99,0.021,-0.067,0.000,-0.061,-0.122,0.098,0.003,0.003,-0.731,0.683,-0.678,0.735,XRP,0
2020-12-23 20:53:00,99,-0.052,-0.108,0.042,0.023,-0.019,0.007,0.004,0.004,-0.731,0.683,-0.596,0.803,XRP,0
2020-12-23 20:53:15,99,-0.094,-0.064,-0.022,0.015,-0.078,-0.068,0.003,0.003,-0.731,0.683,-0.596,0.803,XRP,0
2020-12-23 20:53:30,99,-0.113,-0.055,-0.040,0.012,-0.050,-0.208,0.004,0.004,-0.731,0.683,-0.596,0.803,XRP,0
2020-12-23 20:53:45,99,-0.059,-0.034,-0.019,-0.167,-0.085,-0.372,0.003,0.003,-0.731,0.683,-0.596,0.803,XRP,0
2020-12-23 20:54:00,99,-0.529,-0.077,-0.664,-0.330,-0.116,-0.049,0.000,-0.000,-0.731,0.683,-0.508,0.862,XRP,0
2020-12-23 20:54:15,99,-0.032,-0.009,-0.405,-0.346,-0.073,0.019,-0.001,-0.001,-0.731,0.683,-0.508,0.862,XRP,0
2020-12-23 20:54:30,99,-0.082,-0.038,0.002,-0.040,-0.100,-0.069,-0.001,-0.001,-0.731,0.683,-0.508,0.862,XRP,0
2020-12-23 20:54:45,99,-0.012,-0.006,0.004,0.029,0.016,-0.048,-0.001,-0.001,-0.731,0.683,-0.508,0.862,XRP,0
2020-12-23 20:55:00,99,0.017,0.006,0.043,-0.020,0.005,0.032,0.000,0.001,-0.731,0.683,-0.413,0.911,XRP,0
2020-12-23 22:13:30,100,-0.089,-0.063,-0.073,0.002,-0.029,-0.107,-0.004,-0.004,-0.270,0.963,0.983,0.185,XRP,0
2020-12-23 22:13:45,100,-0.009,-0.011,0.006,0.013,0.039,0.120,-0.004,-0.004,-0.270,0.963,0.983,0.185,XRP,0
2020-12-23 22:14:00,100,0.171,0.097,0.164,-0.040,0.062,0.241,-0.005,-0.004,-0.270,0.963,0.997,0.080,XRP,0
2020-12-23 22:14:15,100,0.001,0.005,0.120,-0.006,0.099,0.243,-0.006,-0.006,-0.270,0.963,0.997,0.080,XRP,0
2020-12-23 22:14:30,100,0.061,0.028,0.092,0.008,0.018,0.235,-0.007,-0.007,-0.270,0.963,0.997,0.080,XRP,0
2020-12-23 22:14:45,100,0.003,0.008,0.041,-0.038,-0.009,0.204,-0.008,-0.007,-0.270,0.963,0.997,0.080,XRP,0
2020-12-23 22:15:00,100,0.948,0.325,0.896,0.564,0.312,0.047,-0.007,-0.004,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:15,100,0.468,0.300,0.526,0.366,0.301,-0.064,-0.003,-0.000,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:30,100,0.058,0.097,0.016,0.027,0.107,-0.038,-0.001,-0.001,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:45,100,-0.028,0.036,-0.029,-0.014,0.011,-0.129,-0.003,-0.002,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:16:00,100,-0.052,0.077,-0.040,-0.043,0.030,-0.077,-0.001,-0.001,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:14:30,101,0.065,0.029,0.092,0.008,0.018,0.236,-0.007,-0.007,-0.270,0.963,0.997,0.080,XRP,0
2020-12-23 22:14:45,101,0.002,0.005,0.042,-0.041,-0.010,0.203,-0.008,-0.007,-0.270,0.963,0.997,0.080,XRP,0
2020-12-23 22:15:00,101,0.989,0.328,0.902,0.568,0.312,0.047,-0.007,-0.004,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:15,101,0.473,0.302,0.592,0.710,0.391,-0.064,-0.003,-0.000,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:30,101,0.058,0.099,0.012,0.006,0.101,-0.038,-0.001,-0.001,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:15:45,101,-0.027,0.036,-0.027,-0.011,0.010,-0.129,-0.003,-0.002,-0.270,0.963,1.000,-0.027,XRP,0
2020-12-23 22:16:00,101,-0.053,0.078,-0.038,-0.032,0.028,-0.077,-0.001,-0.001,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:16:15,101,-0.034,0.021,-0.022,-0.010,0.010,0.044,0.001,0.001,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:16:30,101,0.028,-0.020,0.025,-0.021,0.018,0.070,0.002,0.002,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:16:45,101,0.025,-0.013,0.017,0.027,-0.023,0.016,0.003,0.004,-0.270,0.963,0.991,-0.133,XRP,0
2020-12-23 22:17:00,101,0.029,-0.023,0.049,0.052,-0.039,-0.076,0.003,0.004,-0.270,0.963,0.971,-0.237,XRP,0
2020-12-23 22:18:30,102,-0.395,-0.192,-0.278,-0.051,-0.089,0.089,-0.001,-0.001,-0.270,0.963,0.941,-0.339,XRP,0
2020-12-23 22:18:45,102,-0.237,-0.108,-0.143,-0.200,-0.127,0.191,-0.002,-0.002,-0.270,0.963,0.941,-0.339,XRP,0
2020-12-23 22:19:00,102,-0.167,-0.091,-0.022,-0.309,-0.163,0.102,-0.003,-0.003,-0.270,0.963,0.899,-0.437,XRP,0
2020-12-23 22:19:15,102,0.011,-0.079,-0.214,-0.168,-0.119,0.152,-0.002,-0.004,-0.270,0.963,0.899,-0.437,XRP,0
2020-12-23 22:19:30,102,-0.195,-0.045,-0.038,-0.002,0.013,0.308,-0.003,-0.003,-0.270,0.963,0.899,-0.437,XRP,0
2020-12-23 22:19:45,102,-0.013,-0.010,-0.008,0.031,-0.029,0.156,-0.004,-0.005,-0.270,0.963,0.899,-0.437,XRP,0
2020-12-23 22:20:00,102,0.955,0.240,0.526,0.243,0.108,0.049,-0.003,-0.002,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:20:15,102,0.028,0.023,0.024,0.234,0.046,-0.051,-0.001,-0.001,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:20:30,102,0.023,-0.027,0.036,0.039,-0.027,-0.090,-0.001,-0.001,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:20:45,102,-0.043,0.109,-0.001,0.011,-0.017,-0.129,-0.002,-0.002,-0.270,0.963,0.848,-0.530,XRP,0
2020-12-23 22:21:00,102,0.000,0.000,0.021,0.008,-0.024,-0.160,-0.002,-0.001,-0.270,0.963,0.787,-0.618,XRP,0
2020-12-23 22:24:30,103,0.002,0.010,0.015,0.010,0.021,-0.036,-0.006,-0.005,-0.270,0.963,0.553,-0.833,XRP,0
2020-12-23 22:24:45,103,0.012,0.007,0.028,-0.029,0.084,-0.101,-0.003,-0.002,-0.270,0.963,0.553,-0.833,XRP,0
2020-12-23 22:25:00,103,-0.029,0.040,-0.053,-0.023,0.019,-0.142,-0.003,-0.002,-0.270,0.963,0.461,-0.887,XRP,0
2020-12-23 22:25:15,103,-0.011,0.010,0.013,0.002,-0.004,-0.153,-0.002,-0.003,-0.270,0.963,0.461,-0.887,XRP,0
2020-12-23 22:25:30,103,-0.008,0.006,-0.013,-0.020,0.013,-0.124,-0.002,-0.002,-0.270,0.963,0.461,-0.887,XRP,0
2020-12-23 22:25:45,103,0.535,0.207,0.824,0.198,0.131,0.268,0.001,0.004,-0.270,0.963,0.461,-0.887,XRP,0
2020-12-23 22:26:00,103,-0.054,0.103,-0.042,-0.050,0.037,0.437,0.004,0.004,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:26:15,103,-0.071,0.057,-0.040,0.032,-0.019,0.157,0.004,0.005,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:26:30,103,-0.069,-0.070,-0.018,-0.283,-0.104,0.028,0.006,0.005,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:26:45,103,0.030,-0.024,0.038,-0.011,0.014,-0.044,0.007,0.006,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:27:00,103,0.005,-0.005,0.020,0.088,-0.061,-0.146,0.005,0.004,-0.270,0.963,0.263,-0.965,XRP,0
2020-12-23 22:26:30,104,-0.071,-0.070,-0.018,-0.283,-0.104,0.028,0.006,0.005,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:26:45,104,0.033,-0.027,0.038,-0.009,0.012,-0.044,0.007,0.006,-0.270,0.963,0.364,-0.931,XRP,0
2020-12-23 22:27:00,104,0.009,-0.007,0.019,0.082,-0.059,-0.147,0.005,0.004,-0.270,0.963,0.263,-0.965,XRP,0
2020-12-23 22:27:15,104,0.038,-0.055,0.025,0.083,-0.092,-0.075,0.002,0.001,-0.270,0.963,0.263,-0.965,XRP,0
2020-12-23 22:27:30,104,0.016,-0.016,0.002,0.053,-0.045,-0.014,0.000,0.001,-0.270,0.963,0.263,-0.965,XRP,0
2020-12-23 22:27:45,104,0.022,-0.016,-0.002,0.011,-0.025,-0.050,0.001,0.002,-0.270,0.963,0.263,-0.965,XRP,0
2020-12-23 22:28:00,104,-0.022,0.030,-0.013,0.005,-0.009,-0.121,0.002,0.002,-0.270,0.963,0.159,-0.987,XRP,0
2020-12-23 22:28:15,104,-0.494,-0.157,-0.584,-0.481,-0.157,0.015,-0.001,-0.003,-0.270,0.963,0.159,-0.987,XRP,0
2020-12-23 22:28:30,104,-0.307,-0.092,-0.352,0.176,0.042,-0.087,-0.002,-0.003,-0.270,0.963,0.159,-0.987,XRP,0
2020-12-23 22:28:45,104,-0.214,-0.028,-0.149,-0.003,0.022,-0.080,-0.001,-0.002,-0.270,0.963,0.159,-0.987,XRP,0
2020-12-23 22:29:00,104,0.356,0.036,0.141,-0.065,-0.027,-0.030,-0.000,-0.000,-0.270,0.963,0.053,-0.999,XRP,0
2020-12-23 22:32:30,105,0.057,-0.024,0.009,0.053,0.097,-0.011,-0.000,-0.000,-0.270,0.963,-0.263,-0.965,XRP,0
2020-12-23 22:32:45,105,-0.177,-0.049,-0.073,0.070,0.073,0.152,0.002,0.002,-0.270,0.963,-0.263,-0.965,XRP,0
2020-12-23 22:33:00,105,0.264,0.081,0.228,0.080,0.075,0.426,0.003,0.003,-0.270,0.963,-0.364,-0.931,XRP,0
2020-12-23 22:33:15,105,0.200,0.027,0.306,0.262,0.050,0.554,0.003,0.003,-0.270,0.963,-0.364,-0.931,XRP,0
2020-12-23 22:33:30,105,0.146,0.092,0.211,0.060,0.110,0.294,0.004,0.004,-0.270,0.963,-0.364,-0.931,XRP,0
2020-12-23 22:33:45,105,0.031,-0.012,-0.003,-0.030,0.067,0.124,0.005,0.005,-0.270,0.963,-0.364,-0.931,XRP,0
2020-12-23 22:34:00,105,0.013,0.021,0.106,0.059,0.137,0.073,0.005,0.005,-0.270,0.963,-0.461,-0.887,XRP,0
2020-12-23 22:34:15,105,-0.005,0.039,-0.072,-0.107,0.052,-0.011,0.005,0.005,-0.270,0.963,-0.461,-0.887,XRP,0
2020-12-23 22:34:30,105,-0.064,0.052,-0.041,1.657,0.320,-0.057,0.005,0.005,-0.270,0.963,-0.461,-0.887,XRP,0
2020-12-23 22:34:45,105,0.025,-0.008,-0.018,-0.030,0.045,-0.090,0.005,0.005,-0.270,0.963,-0.461,-0.887,XRP,0
2020-12-23 22:35:00,105,-0.054,0.014,-0.098,0.008,-0.006,-0.147,0.005,0.005,-0.270,0.963,-0.553,-0.833,XRP,0
2020-12-23 22:41:30,106,0.152,0.026,0.050,0.025,0.010,0.143,0.001,0.000,-0.270,0.963,-0.941,-0.339,XRP,0
2020-12-23 22:41:45,106,-0.013,0.031,0.026,0.034,-0.018,0.154,0.001,0.001,-0.270,0.963,-0.941,-0.339,XRP,0
2020-12-23 22:42:00,106,0.502,0.143,0.318,0.233,0.064,0.365,0.003,0.003,-0.270,0.963,-0.971,-0.237,XRP,0
2020-12-23 22:42:15,106,0.495,0.173,0.572,0.415,0.129,0.342,0.004,0.005,-0.270,0.963,-0.971,-0.237,XRP,0
2020-12-23 22:42:30,106,0.365,0.196,0.291,0.069,0.128,0.438,0.007,0.008,-0.270,0.963,-0.971,-0.237,XRP,0
2020-12-23 22:42:45,106,0.106,0.170,-0.022,-0.009,0.109,0.094,0.006,0.007,-0.270,0.963,-0.971,-0.237,XRP,0
2020-12-23 22:43:00,106,-0.075,0.047,-0.055,0.018,-0.024,-0.004,0.005,0.005,-0.270,0.963,-0.991,-0.133,XRP,0
2020-12-23 22:43:15,106,0.022,-0.011,0.030,-0.053,0.024,-0.118,0.005,0.005,-0.270,0.963,-0.991,-0.133,XRP,0
2020-12-23 22:43:30,106,0.002,-0.001,0.028,0.050,-0.043,-0.111,0.005,0.004,-0.270,0.963,-0.991,-0.133,XRP,0
2020-12-23 22:43:45,106,-0.033,0.019,0.011,-0.008,0.003,-0.084,0.003,0.003,-0.270,0.963,-0.991,-0.133,XRP,0
2020-12-23 22:44:00,106,-0.014,0.042,-0.015,0.003,0.026,-0.119,0.005,0.005,-0.270,0.963,-1.000,-0.027,XRP,0
2020-12-24 00:04:30,107,-0.009,0.047,-0.031,0.016,0.119,-0.154,-0.001,-0.001,0.000,1.000,0.413,0.911,XRP,0
2020-12-24 00:04:45,107,-0.153,0.078,-0.208,-0.070,0.054,-0.065,-0.000,-0.001,0.000,1.000,0.413,0.911,XRP,0
2020-12-24 00:05:00,107,-0.022,0.007,-0.235,0.003,-0.001,-0.003,-0.000,0.000,0.000,1.000,0.508,0.862,XRP,0
2020-12-24 00:05:15,107,0.159,0.034,0.035,0.032,-0.039,0.101,0.000,0.000,0.000,1.000,0.508,0.862,XRP,0
2020-12-24 00:05:30,107,0.298,0.086,0.242,0.013,0.101,0.295,0.001,0.001,0.000,1.000,0.508,0.862,XRP,0
2020-12-24 00:05:45,107,1.337,0.246,1.814,0.582,0.138,0.552,0.004,0.005,0.000,1.000,0.508,0.862,XRP,0
2020-12-24 00:06:00,107,0.004,0.054,0.038,-0.005,-0.003,0.404,0.005,0.006,0.000,1.000,0.596,0.803,XRP,0
2020-12-24 00:06:15,107,-0.005,0.046,0.016,-0.025,0.053,0.184,0.006,0.006,0.000,1.000,0.596,0.803,XRP,0
2020-12-24 00:06:30,107,0.011,-0.004,-0.001,-0.052,0.030,0.017,0.006,0.006,0.000,1.000,0.596,0.803,XRP,0
2020-12-24 00:06:45,107,0.005,-0.007,0.023,0.062,-0.042,-0.069,0.005,0.005,0.000,1.000,0.596,0.803,XRP,0
2020-12-24 00:07:00,107,0.020,-0.013,0.031,0.051,-0.079,-0.078,0.005,0.004,0.000,1.000,0.678,0.735,XRP,0
2020-12-24 01:39:30,108,-0.024,-0.056,-0.034,-0.002,-0.042,0.009,0.001,0.001,0.270,0.963,-0.848,-0.530,XRP,0
2020-12-24 01:39:45,108,0.007,-0.012,0.000,0.018,0.060,0.058,0.001,0.001,0.270,0.963,-0.848,-0.530,XRP,0
2020-12-24 01:40:00,108,2.119,0.395,3.917,2.378,0.848,0.699,0.003,0.004,0.270,0.963,-0.899,-0.437,XRP,0
2020-12-24 01:40:15,108,0.087,0.211,0.059,0.007,0.215,0.448,0.004,0.004,0.270,0.963,-0.899,-0.437,XRP,0
2020-12-24 01:40:30,108,0.007,0.019,0.001,-0.004,-0.035,0.105,0.003,0.003,0.270,0.963,-0.899,-0.437,XRP,0
2020-12-24 01:40:45,108,0.161,0.183,0.067,0.024,0.132,0.221,0.004,0.005,0.270,0.963,-0.899,-0.437,XRP,0
2020-12-24 01:41:00,108,0.061,0.158,0.041,0.086,0.229,0.223,0.005,0.005,0.270,0.963,-0.941,-0.339,XRP,0
2020-12-24 01:41:15,108,-0.053,0.125,-0.050,-0.042,0.123,0.026,0.005,0.005,0.270,0.963,-0.941,-0.339,XRP,0
2020-12-24 01:41:30,108,-0.055,0.035,-0.041,-0.027,0.021,-0.002,0.005,0.005,0.270,0.963,-0.941,-0.339,XRP,0
2020-12-24 01:41:45,108,-0.063,0.046,-0.050,-0.053,0.063,-0.073,0.004,0.005,0.270,0.963,-0.941,-0.339,XRP,0
2020-12-24 01:42:00,108,-0.087,0.038,-0.079,-0.051,0.037,-0.178,0.004,0.004,0.270,0.963,-0.971,-0.237,XRP,0
2020-12-24 23:15:30,109,-0.098,-0.023,0.005,0.003,0.022,0.060,0.001,0.001,-0.000,1.000,1.000,-0.027,XRP,0
2020-12-24 23:15:45,109,-0.005,0.099,0.055,-0.053,0.104,0.213,0.001,0.001,-0.000,1.000,1.000,-0.027,XRP,0
2020-12-24 23:16:00,109,2.021,0.321,1.284,0.379,0.284,0.805,0.002,0.003,-0.000,1.000,0.991,-0.133,XRP,0
2020-12-24 23:16:15,109,0.178,0.189,0.280,1.006,0.490,0.597,0.003,0.003,-0.000,1.000,0.991,-0.133,XRP,0
2020-12-24 23:16:30,109,0.176,0.210,0.151,0.021,0.186,0.362,0.004,0.005,-0.000,1.000,0.991,-0.133,XRP,0
2020-12-24 23:16:45,109,0.141,0.190,0.144,0.064,0.207,0.306,0.006,0.007,-0.000,1.000,0.991,-0.133,XRP,0
2020-12-24 23:17:00,109,0.018,0.121,0.055,0.108,0.122,0.208,0.006,0.006,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-24 23:17:15,109,-0.099,0.071,-0.093,-0.059,0.043,0.066,0.006,0.006,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-24 23:17:30,109,-0.082,0.070,-0.057,-0.032,0.049,0.031,0.006,0.007,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-24 23:17:45,109,-0.109,0.057,-0.112,-0.063,0.051,-0.031,0.006,0.006,-0.000,1.000,0.971,-0.237,XRP,0
2020-12-24 23:18:00,109,-0.193,0.073,-0.200,-0.099,0.067,-0.099,0.006,0.007,-0.000,1.000,0.941,-0.339,XRP,0
2020-12-25 16:47:30,110,0.152,0.026,0.068,0.023,0.018,0.326,-0.002,-0.002,-0.942,-0.335,-0.957,0.289,XRP,0
2020-12-25 16:47:45,110,0.074,-0.020,0.054,-0.007,-0.027,0.044,-0.000,-0.001,-0.942,-0.335,-0.957,0.289,XRP,0
2020-12-25 16:48:00,110,0.000,0.000,0.119,0.049,0.044,0.368,-0.003,-0.002,-0.942,-0.335,-0.921,0.389,XRP,0
2020-12-25 16:48:15,110,0.144,0.017,0.081,-0.017,-0.005,0.200,-0.004,-0.004,-0.942,-0.335,-0.921,0.389,XRP,0
2020-12-25 16:48:30,110,-0.001,0.004,-0.018,-0.042,-0.031,0.214,-0.006,-0.005,-0.942,-0.335,-0.921,0.389,XRP,0
2020-12-25 16:48:45,110,0.019,0.037,0.080,0.693,0.136,0.164,-0.005,-0.005,-0.942,-0.335,-0.921,0.389,XRP,0
2020-12-25 16:49:00,110,-0.012,0.004,-0.006,-0.043,0.046,0.044,-0.004,-0.004,-0.942,-0.335,-0.875,0.485,XRP,0
2020-12-25 16:49:15,110,0.055,0.027,0.144,0.021,0.011,0.034,-0.007,-0.006,-0.942,-0.335,-0.875,0.485,XRP,0
2020-12-25 16:49:30,110,-0.125,0.048,-0.188,-0.098,0.054,-0.002,-0.007,-0.007,-0.942,-0.335,-0.875,0.485,XRP,0
2020-12-25 16:49:45,110,0.358,0.089,0.538,0.828,0.190,0.051,-0.007,-0.007,-0.942,-0.335,-0.875,0.485,XRP,0
2020-12-25 16:50:00,110,0.189,0.047,0.597,0.552,0.200,-0.043,-0.006,-0.004,-0.942,-0.335,-0.818,0.575,XRP,0
2020-12-25 16:57:30,111,-0.051,0.018,-0.003,-0.005,-0.052,0.105,-0.001,-0.001,-0.942,-0.335,-0.211,0.977,XRP,0
2020-12-25 16:57:45,111,0.135,0.026,0.075,0.482,0.081,0.125,-0.003,-0.002,-0.942,-0.335,-0.211,0.977,XRP,0
2020-12-25 16:58:00,111,-0.021,-0.005,-0.002,0.065,0.044,-0.139,-0.003,-0.003,-0.942,-0.335,-0.106,0.994,XRP,0
2020-12-25 16:58:15,111,0.077,0.034,0.031,-0.001,0.008,-0.102,-0.003,-0.003,-0.942,-0.335,-0.106,0.994,XRP,0
2020-12-25 16:58:30,111,0.767,0.096,1.064,0.321,0.075,0.478,-0.004,-0.004,-0.942,-0.335,-0.106,0.994,XRP,0
2020-12-25 16:58:45,111,-0.021,0.015,-0.013,-0.014,0.061,0.208,-0.005,-0.004,-0.942,-0.335,-0.106,0.994,XRP,0
2020-12-25 16:59:00,111,0.056,0.058,0.011,0.061,0.043,0.059,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:15,111,-0.107,0.049,-0.132,-0.015,0.102,-0.084,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:30,111,-0.100,0.025,-0.086,-0.103,0.028,-0.079,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:45,111,0.011,0.020,0.017,-0.008,0.003,-0.043,-0.001,-0.001,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 17:00:00,111,-0.072,0.024,-0.063,-0.138,0.035,-0.116,-0.002,-0.001,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 16:58:30,112,0.759,0.096,1.047,0.320,0.075,0.479,-0.004,-0.004,-0.942,-0.335,-0.106,0.994,XRP,0
2020-12-25 16:58:45,112,-0.020,0.015,-0.013,-0.014,0.061,0.208,-0.005,-0.004,-0.942,-0.335,-0.106,0.994,XRP,0
2020-12-25 16:59:00,112,0.055,0.060,0.011,0.061,0.043,0.059,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:15,112,-0.105,0.049,-0.134,-0.015,0.102,-0.084,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:30,112,-0.105,0.027,-0.087,-0.103,0.028,-0.079,-0.004,-0.004,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 16:59:45,112,0.010,0.021,0.017,-0.008,0.003,-0.043,-0.001,-0.001,-0.942,-0.335,-0.000,1.000,XRP,0
2020-12-25 17:00:00,112,-0.072,0.024,-0.063,-0.139,0.035,-0.116,-0.002,-0.001,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:15,112,0.026,-0.016,0.010,0.057,-0.058,-0.073,-0.002,-0.002,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:30,112,0.141,-0.032,0.022,0.028,-0.026,-0.213,-0.003,-0.003,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:45,112,0.042,-0.027,0.061,-0.008,0.004,-0.313,-0.002,-0.003,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:01:00,112,-0.311,-0.100,-0.472,-0.205,-0.053,0.015,0.001,-0.000,-0.998,-0.068,0.106,0.994,XRP,0
2020-12-25 17:00:30,113,0.143,-0.032,0.022,0.029,-0.026,-0.213,-0.003,-0.003,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:00:45,113,0.042,-0.030,0.061,-0.005,0.002,-0.313,-0.002,-0.003,-0.998,-0.068,0.000,1.000,XRP,0
2020-12-25 17:01:00,113,-0.311,-0.100,-0.473,-0.205,-0.053,0.015,0.001,-0.000,-0.998,-0.068,0.106,0.994,XRP,0
2020-12-25 17:01:15,113,0.018,-0.007,0.066,-0.017,-0.014,-0.016,0.000,-0.000,-0.998,-0.068,0.106,0.994,XRP,0
2020-12-25 17:01:30,113,-0.144,-0.021,-0.002,-0.111,-0.024,0.459,-0.002,-0.002,-0.998,-0.068,0.106,0.994,XRP,0
2020-12-25 17:01:45,113,0.001,-0.028,-0.021,-0.364,-0.081,0.323,-0.003,-0.003,-0.998,-0.068,0.106,0.994,XRP,0
2020-12-25 17:02:00,113,0.006,0.013,0.026,0.245,0.056,0.107,-0.002,-0.001,-0.998,-0.068,0.211,0.977,XRP,0
2020-12-25 17:02:15,113,-0.171,-0.053,-0.151,-0.011,0.026,-0.047,-0.003,-0.003,-0.998,-0.068,0.211,0.977,XRP,0
2020-12-25 17:02:30,113,0.000,0.000,0.128,0.110,0.032,-0.135,-0.002,-0.002,-0.998,-0.068,0.211,0.977,XRP,0
2020-12-25 17:02:45,113,0.037,-0.030,0.036,-0.026,0.004,-0.099,-0.002,-0.002,-0.998,-0.068,0.211,0.977,XRP,0
